timestamp,anomaly,flask_active_requests,flask_active_users,rate(request_processing_seconds_sum[30s]) / rate(request_processing_seconds_count[30s]),process_virtual_memory_bytes,process_resident_memory_bytes,process_cpu_seconds_total,system_cpu_usage_percent,system_memory_usage_percent,system_disk_usage_percent,rate(network_packet_recieved[30s])/rate(network_packet_sent[30s])
2025-10-03 13:51:18,0,1.0,0.0,1.1760620973333287,194617344.0,37535744.0,6.880000000000001,0.02,0.38,21.0,0.013626331244982613
2025-10-03 13:51:23,0,1.0,0.0,1.1760620973333291,194617344.0,37535744.0,6.880000000000001,0.02,0.38,21.0,0.013626331244982614
2025-10-03 13:51:28,0,1.0,0.0,1.1768388054999832,194617344.0,37535744.0,6.95,0.01,0.38,21.0,0.013902600056591314
2025-10-03 13:51:33,0,1.0,0.0,1.1768388054999832,194617344.0,37535744.0,6.95,0.01,0.38,21.0,0.013902600056591316
2025-10-03 13:51:38,0,1.0,0.0,1.1782924021666759,194617344.0,37535744.0,7.01,0.02,0.38,21.0,0.013489830742978371
2025-10-03 13:51:43,0,1.0,0.0,1.1782924021666759,194617344.0,37535744.0,7.01,0.02,0.38,21.0,0.013489830742978371
2025-10-03 13:51:48,0,1.0,0.0,1.1767038168333481,194617344.0,37535744.0,7.05,0.01,0.38,21.0,0.015078852716037995
2025-10-03 13:51:53,0,1.0,0.0,1.1767038168333481,194617344.0,37535744.0,7.05,0.01,0.38,21.0,0.015078852716037996
2025-10-03 13:51:58,0,1.0,0.0,1.1729602033333324,194617344.0,37535744.0,7.109999999999999,0.02,0.38,21.0,0.014068265682656825
2025-10-03 13:52:03,0,1.0,0.0,1.1729602033333324,194617344.0,37535744.0,7.109999999999999,0.02,0.38,21.0,0.014068265682656827
2025-10-03 13:52:09,0,1.0,0.0,1.176429181333371,194617344.0,37535744.0,7.18,0.02,0.38,21.0,0.012661094024190049
2025-10-03 13:52:14,0,1.0,0.0,1.176429181333371,194617344.0,37535744.0,7.18,0.02,0.38,21.0,0.012661094024190049
